slug,category,menu_name,description,price,image
235520,Delicious Desserts,Cinnamon Walnut Coffee Cake,"Our HoneyBaked Cinnamon Walnut Coffee Cake takes all the work out of dessert. Packed with mouth-watering flavor, each cake provides the perfect fuss-free solution to any event requiring a sweet finale. Whether you are planning a small tea party or a large formal gathering, our moist Coffee Cake is a perfect crowd-pleaser. Each fluffy cake layer is made with sour cream for ultimate moisture and texture. A soft layer of sweet cinnamon streusel and crunchy Mariani walnuts provides textural interest and mouth-watering flavor in each bite. Serves 10",22.0,tucson/images/235520/CinnamonWalnutCoffeeCake_main.jpg
235520,Deli Sides,Potato Salad (Single Serving),"A Classic, Deli-Style Potato Salad",2.39,tucson/images/235520/PotatoSalad(SingleServing)_main.jpg
235520,Deli Sides,Broccoli Bacon Bliss (Single Serving),,2.39,tucson/images/235520/BroccoliBaconBliss(SingleServing)_main.jpg
235520,Deli Sides,Deep River Kettle Chips,,1.49,tucson/images/235520/DeepRiverKettleChips_main.jpg
235520,Drinks,Bottled Water,,1.99,
905469,Popular Items,SUBSTANCE BURGER,"(Vegan) Beyond Meat vegan patty, shredded lettuce, heirloom tomato, marinated red onions, burger sauce, dill pickles, sesame seed Kaiser roll bun",15.0,tucson/images/905469/SUBSTANCEBURGER_main.jpg
905469,Popular Items,FRIED PICKLES,"(Vegan) Crispy fried pickle chips, choose a side dipping sauce.",9.0,tucson/images/905469/FRIEDPICKLES_main.jpg
905469,Popular Items,SPICY FRICKEN SANDWICH,"(Vegan) Scratch-made seitan (wheat gluten) cutlet, crusted in hot spices and deep-fried, shredded lettuce, heirloom tomato, dill pickles, spicy ‘mayo’ (v), sesame seed Kaiser roll bun",14.0,
905469,Popular Items,Vegan Sonoran Dog,"Vegan hot dog with salsa, pinto beans, onions, vegenaise, ketchup and mustard (VEGAN)",8.0,tucson/images/905469/VeganSonoranDog_main.jpg
905469,Popular Items,SPICY FRICKEN THINGS,"(Vegan) Scratch-made seitan (wheat gluten) nuggets, crusted in hot spices and deep-fried, choose side dipping sauce(s).",11.0,
905469,Popular Items,BREAKFAST SANDWICH,"Available on Saturdays and Sundays ONLY PLEASE!
Toasted French bread, scrambled egg, cheddar cheese, shredded lettuce, avocado, mayonnaise

(Vegan) Toasted French bread, organic tofu scramble, cheddar cheese, shredded lettuce, avocado, mayonnaise",8.0,
905469,Popular Items,T.L.T. SANDWICH,"(Vegan) Organic tamari-tofu ‘bacon’, shredded lettuce, heirloom tomato, toasted French bread, vegenaise",13.0,
905469,Popular Items,BREAKFAST BURRITO,"Available on Saturdays and Sundays ONLY PLEASE!
Local flour tortilla, scrambled egg, cheddar, hash browns, black beans, lettuce, avocado, side of salsa

(Vegan) Local flour tortilla, organic tofu scramble, cheddar, hash browns, black beans, lettuce, avocado, side of salsa",10.0,
905469,Popular Items,FISHLESS ‘TUNA’ SANDWICH,"Good Catch fish-free ‘tuna’ salad, lettuce, heirloom tomato, toasted French Bread (Vegan) _____ Add cheddar, swiss, or Chao vegan cheese for a ""Melt""",12.0,tucson/images/905469/FISHLESS‘TUNA’SANDWICH_main.jpg
905469,Popular Items,CHOCOLATE,,12.0,
905469,Breakfast (Saturday and Sunday only PLEASE),CLASSIC BREAKFAST,"Available on Saturdays and Sundays ONLY PLEASE!
Two free-range eggs any style, local bacon, hash browns, toasted French bread with butter, jam

(Vegan) Organic tofu scramble, tamari-tofu ‘bacon’, hash browns, toasted French bread with butter, jam",12.0,
905469,Breakfast (Saturday and Sunday only PLEASE),BREAKFAST SANDWICH,"Available on Saturdays and Sundays ONLY PLEASE!
Toasted French bread, scrambled egg, cheddar cheese, shredded lettuce, avocado, mayonnaise

(Vegan) Toasted French bread, organic tofu scramble, cheddar cheese, shredded lettuce, avocado, mayonnaise",8.0,
905469,Breakfast (Saturday and Sunday only PLEASE),DELUXE BREAKFAST SANDWICH,"Available on Saturdays and Sundays ONLY PLEASE!
Egg over-medium, local bacon, cheddar cheese, heirloom tomato, shredded lettuce, avocado, mayonnaise, sesame seed Kaiser roll bun",13.0,tucson/images/905469/DELUXEBREAKFASTSANDWICH_main.jpg
905469,Breakfast (Saturday and Sunday only PLEASE),BREAKFAST BURRITO,"Available on Saturdays and Sundays ONLY PLEASE!
Local flour tortilla, scrambled egg, cheddar, hash browns, black beans, lettuce, avocado, side of salsa

(Vegan) Local flour tortilla, organic tofu scramble, cheddar, hash browns, black beans, lettuce, avocado, side of salsa",10.0,
905469,Breakfast (Saturday and Sunday only PLEASE),BETTERMILK-BANANA PANCAKES,"Available on Saturdays and Sundays ONLY PLEASE!
(Vegan) Stack of three scratch-made pancakes made with bananas and almond milk, real maple syrup, coconut whipped cream",10.0,
905469,Appetizers,DINER FRIES,"(Vegan) ""Steak Cut"" French Fries (pronounced dai· nr)",3.0,tucson/images/905469/DINERFRIES_main.jpg
905469,Luncheon,B.L.T. SANDWICH,"Local bacon, shredded lettuce, heirloom tomato, toasted French bread, mayonnaise",13.0,
905469,Luncheon,Vegan Ranch Dip,Side of house-made vegan ranch dipping sauce. VEGAN,2.0,
905469,Luncheon,Vegan Sonoran Dog,"Vegan hot dog with salsa, pinto beans, onions, vegenaise, ketchup and mustard (VEGAN)",8.0,tucson/images/905469/VeganSonoranDog_main.jpg
905469,Luncheon,GRILLED CHEESE SANDWICH,Triple-decker buttered toasted Parmesan-crusted French bread filled with Cheddar and Swiss,11.0,tucson/images/905469/GRILLEDCHEESESANDWICH_main.jpg
905469,Luncheon,T.L.T. SANDWICH,"(Vegan) Organic tamari-tofu ‘bacon’, shredded lettuce, heirloom tomato, toasted French bread, vegenaise",13.0,
905469,Luncheon,SUBSTANCE BURGER,"(Vegan) Beyond Meat vegan patty, shredded lettuce, heirloom tomato, marinated red onions, burger sauce, dill pickles, sesame seed Kaiser roll bun",15.0,tucson/images/905469/SUBSTANCEBURGER_main.jpg
905469,Luncheon,SPICY FRICKEN SANDWICH,"(Vegan) Scratch-made seitan (wheat gluten) cutlet, crusted in hot spices and deep-fried, shredded lettuce, heirloom tomato, dill pickles, spicy ‘mayo’ (v), sesame seed Kaiser roll bun",14.0,
905469,Luncheon,FISHLESS ‘TUNA’ SANDWICH,"Good Catch fish-free ‘tuna’ salad, lettuce, heirloom tomato, toasted French Bread (Vegan) _____ Add cheddar, swiss, or Chao vegan cheese for a ""Melt""",12.0,tucson/images/905469/FISHLESS‘TUNA’SANDWICH_main.jpg
905469,Luncheon,SPICY FRICKEN THINGS,"(Vegan) Scratch-made seitan (wheat gluten) nuggets, crusted in hot spices and deep-fried, choose side dipping sauce(s).",11.0,
905469,Luncheon,FRIED PICKLES,"(Vegan) Crispy fried pickle chips, choose a side dipping sauce.",9.0,tucson/images/905469/FRIEDPICKLES_main.jpg
905469,Vegan Malts & Shakes,Cookies and Cream,Vegan,12.0,
905469,Vegan Malts & Shakes,VANILLA,,12.0,
905469,Vegan Malts & Shakes,CHOCOLATE,,12.0,
905469,Vegan Malts & Shakes,STRAWBERRY,,12.0,
905469,Vegan Malts & Shakes,CHOCOLATE-PEANUT BUTTER,,12.0,
905469,Vegan Malts & Shakes,COLD BREW COFFEE,,12.0,
905469,Vegan Malts & Shakes,COLD BREW MOCHA,,12.0,tucson/images/905469/COLDBREWMOCHA_main.jpg
905469,Vegan Malts & Shakes,COCA COLA ICE CREAM SODA,,12.0,
905469,Coffee,Cold Brew Mocha,Iced nitro cold brew coffee with mocha sauce and almond or oat milk.,7.0,
905469,Coffee,FRESH-BREWED HOT COFFEE,,4.0,
905469,Coffee,NITRO COLD-BREW (16 oz),,6.0,
905469,Coffee,COCONUT-VANILLA COLD FOAM COLD BREW (16 oz),,7.0,tucson/images/905469/COCONUT-VANILLACOLDFOAMCOLDBREW(16oz)_main.jpg
905469,Drinks,ICE-COLD MEXICAN COCA-COLA,,4.0,
997657,Popular Items,1 Dozen (12 churros),Freshly made authentic original churros! Spanish style churros! Family recipe since 1981! Try them with some dipping sauce! ,13.0,tucson/images/997657/1Dozen(12churros)_main.jpg
997657,Popular Items,Half Dozen (6 churros),Freshly made authentic original churros! Spanish style churros! Family recipe since 1981! Try them with some dipping sauce! ,7.0,
997657,Popular Items,Medium Bag (9 churros),Freshly made authentic original churros! Spanish style churros! Family recipe since 1981! Try them with some dipping sauce! ,10.0,
997657,FAMOUS BAG OF CHURROS,1 Dozen (12 churros),Freshly made authentic original churros! Spanish style churros! Family recipe since 1981! Try them with some dipping sauce! ,13.0,tucson/images/997657/1Dozen(12churros)_main.jpg
997657,FAMOUS BAG OF CHURROS,Half Dozen (6 churros),Freshly made authentic original churros! Spanish style churros! Family recipe since 1981! Try them with some dipping sauce! ,7.0,
997657,FAMOUS BAG OF CHURROS,Medium Bag (9 churros),Freshly made authentic original churros! Spanish style churros! Family recipe since 1981! Try them with some dipping sauce! ,10.0,
997657,Dipping Sauce,Chocolate Sauce,For the chocolate lovers!,2.0,
997657,Dipping Sauce,Caramel Sauce,Compliments the churros the best! ,2.0,
997657,Dipping Sauce,Strawberry Sauce,Cant go wrong with strawberry!,2.0,
997657,Dipping Sauce,Cajeta Sauce,Mexican caramel (Dulce de leche) For the most authentic churro experience!,2.0,
1344227,Popular Items,BBQ Pork Banh Mi,"Grilled BBQ pork, Spread of our Homemade BBQ Glaze, Pâté, Homemade Pickled Daikon & Carrots, Fresh Cucumber, Jalapeños, Fresh cilantros.",7.95,tucson/images/1344227/BBQPorkBanhMi_main.jpg
1344227,Popular Items,Lemongrass Beef Banh Mi,"Grilled Lemongrass Beef, Spread of Pâté, Mayonnaise, Homemade Pickled Daikon & Carrots, Fresh Cucumber, Jalapeños, Fresh cilantros.",7.95,tucson/images/1344227/LemongrassBeefBanhMi_main.jpg
1344227,Popular Items,AZ Special (Banh Mi Dac Biet),"Ham & Pork Belly. Vietnamese Ham, Steamed Pork Belly, Spread of Pâté, Mayonnaise, Homemade Pickled Daikon & Carrots, Fresh Cucumber, Jalapeños, Fresh Cilantros.",8.95,tucson/images/1344227/AZSpecial(BanhMiDacBiet)_main.jpg
1344227,Popular Items,Grilled Chicken Banh Mi,"Grilled chicken, Pâté, Mayonnaise, Homemade Pickled Daikon & Carrots, Fresh Cucumber, Jalapeños, Fresh cilantros.",7.95,tucson/images/1344227/GrilledChickenBanhMi_main.jpg
1344227,Popular Items,Vietnamese Coffee,,5.5,
1344227,Popular Items,Fried Tofu Banh Mi,"Tofu. Fried tofu, Mayonnaise, Dash of soy sauce, Pickled veggies, cucumber, jalapeño, fresh cilantros. Vegan option is available!",7.95,tucson/images/1344227/FriedTofuBanhMi_main.jpg
1344227,Popular Items,Breakfast Banh Mi,"Eggs & Pork Belly. 2 Fried eggs, Steamed Pork Belly, Spread of Mayonnaise, Pâté, Homemade Pickled Daikon & Carrots, Fresh Cucumber, Jalapeños, Fresh cilantros.",8.95,tucson/images/1344227/BreakfastBanhMi_main.jpg
1344227,Popular Items,Thai Milk Tea,,5.25,
1344227,Popular Items,Taro Milk Tea,,5.25,
1344227,Popular Items,Raspberry Mango,"Coconut Water, Mango, Raspberry, Banana, Pineapple",9.75,
1344227,Banh Mi (Vietnamese Sandwich),AZ Special (Banh Mi Dac Biet),"Ham & Pork Belly. Vietnamese Ham, Steamed Pork Belly, Spread of Pâté, Mayonnaise, Homemade Pickled Daikon & Carrots, Fresh Cucumber, Jalapeños, Fresh Cilantros.",8.95,tucson/images/1344227/AZSpecial(BanhMiDacBiet)_main.jpg
1344227,Banh Mi (Vietnamese Sandwich),Breakfast Banh Mi,"Eggs & Pork Belly. 2 Fried eggs, Steamed Pork Belly, Spread of Mayonnaise, Pâté, Homemade Pickled Daikon & Carrots, Fresh Cucumber, Jalapeños, Fresh cilantros.",8.95,tucson/images/1344227/BreakfastBanhMi_main.jpg
1344227,Banh Mi (Vietnamese Sandwich),BBQ Pork Banh Mi,"Grilled BBQ pork, Spread of our Homemade BBQ Glaze, Pâté, Homemade Pickled Daikon & Carrots, Fresh Cucumber, Jalapeños, Fresh cilantros.",7.95,tucson/images/1344227/BBQPorkBanhMi_main.jpg
1344227,Banh Mi (Vietnamese Sandwich),Lemongrass Beef Banh Mi,"Grilled Lemongrass Beef, Spread of Pâté, Mayonnaise, Homemade Pickled Daikon & Carrots, Fresh Cucumber, Jalapeños, Fresh cilantros.",7.95,tucson/images/1344227/LemongrassBeefBanhMi_main.jpg
1344227,Banh Mi (Vietnamese Sandwich),Grilled Chicken Banh Mi,"Grilled chicken, Pâté, Mayonnaise, Homemade Pickled Daikon & Carrots, Fresh Cucumber, Jalapeños, Fresh cilantros.",7.95,tucson/images/1344227/GrilledChickenBanhMi_main.jpg
1344227,Banh Mi (Vietnamese Sandwich),Fried Tofu Banh Mi,"Tofu. Fried tofu, Mayonnaise, Dash of soy sauce, Pickled veggies, cucumber, jalapeño, fresh cilantros. Vegan option is available!",7.95,tucson/images/1344227/FriedTofuBanhMi_main.jpg
1344227,Banhdicted Milk Teas,Blueberry Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Classic Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Green Thai Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Papaya Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Prickly Pear Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Rose Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Tiramisu Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Watermelon Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Almond Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Matcha Green Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Jasmine Green Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Honeydew Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Strawberry Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Lychee Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Peach Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Mango Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Thai Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Taro Milk Tea,,5.25,
1344227,Banhdicted Milk Teas,Hazelnut Milk Tea,,5.25,
1344227,Banhdicted Refreshers,Blackberry Green Iced Tea,,5.25,
1344227,Banhdicted Refreshers,Peach Green Iced Tea,,5.25,
1344227,Banhdicted Refreshers,Prickly Pear Green Iced Tea,,5.25,
1344227,Banhdicted Refreshers,Raspberry Green Iced Tea,,5.25,
1344227,Banhdicted Refreshers,Sugar Cane Green Iced Tea,,5.25,
1344227,Banhdicted Refreshers,Passion Fruit Green Iced Tea,,5.25,
1344227,Banhdicted Refreshers,Strawberry Green Iced Tea,,5.25,
1344227,Banhdicted Refreshers,Lychee Green Iced Tea,,5.25,
1344227,Banhdicted Refreshers,Mango Green Iced Tea,,5.25,
1344227,Banhdicted Refreshers,Pineapple Green Iced Tea,,5.25,
1344227,Fresh Smoothies,Dragon Colada,"Orange Juice, Dragon Fruit, Banana, Coconut Chips, Mango, Pineapple.",9.75,
1344227,Fresh Smoothies,Nutty Banana,"Almond Milk, Banana, Almond Butter, Cacao Nibs",9.75,
1344227,Fresh Smoothies,Spirulina Surprise,"Coconut Water, Spirulina, Spinach, Kale, Pineapple, Banana",9.75,
1344227,Fresh Smoothies,Strawberry Banana,"Strawberries, Bananas, Coconut Water",9.75,
1344227,Fresh Smoothies,Raspberry Mango,"Coconut Water, Mango, Raspberry, Banana, Pineapple",9.75,
1344227,Fresh Smoothies,Orange Berry Breeze,"Orange Juice, Strawberries, Blueberries, Raspberries",9.75,
1344227,Cold Pressed Raw Juice,Beet It,"Beets, Carrots, Cucumber, Fresh Squeeze Orange Juice, Lemon, Ginger",9.75,
1344227,Cold Pressed Raw Juice,Orange Juice,Pure fresh squeeze Orange Juice.,9.75,
1344227,Cold Pressed Raw Juice,Tummy Tickler,"Red Apple, Lemon, Spinach, Kale",9.75,
1344227,Cold Pressed Raw Juice,Carrot Juice,Pure Cold Pressed Carrots,9.75,
1344227,Cold Pressed Raw Juice,Dessert Cooler,"Fresh Squeeze Orange Juice, Cold Pressed Cucumber, Pineapple, Lemon, Kale, Spinach.",9.75,
1344227,Cold Pressed Raw Juice,Green Burst,"Celery, Cucumber, Spinach, Kale, Red Apple, Lemon.",9.75,
1344227,Cold Pressed Raw Juice,Pineapple Sunrise,"Pineapple, Carrot, Fresh Squeeze Orange Juice, Ginger.",9.75,
1344227,Raw Juice - Create your own Juice!,Create your own,"Pick a Base – Red Apple, Carrot, Fresh Orange Juice, Pineapple, Cucumber.

Add Some Ingredients – Lemon, Kale, Spinach, Ginger",9.75,
1344227,Coffee,Cold Brew,,6.5,
1344227,Coffee,Mocha Coffee,,5.5,
1344227,Coffee,Hazelnut,,5.5,
1344227,Coffee,Vietnamese Coffee,,5.5,
1344227,Fresh Brewed Tea,Assam Black Tea,,3.95,
1344227,Fresh Brewed Tea,Jasmine Green Tea (Iced Only),,3.95,
1344227,Grab and Go,FitAid Recovery Drink,"Post workout recovery drink. Contains BCAAs, glutamine, Glucosamine & omega-3s to keep your muscles and joints feeling great. Electrolytes, Turmeric, Quercetin and CoQ10 to keep your mind and body functioning their best",3.99,
1344227,Grab and Go,FocusAid Energy Blend,"contains 100mg of natural caffeine from Yerba Mate, Green Tea & B-Complex—providing clean energy without the jitters—plus Nootropics, Alpha-GPC, American Ginseng, GABA, Rhodiola Rosea & vitamins to fuel your brain.",4.99,
1344227,Grab and Go,Life Water Bottle 1 liter,,2.95,
1344227,Grab and Go,LifeAid Recovery Blend,"Daily Vitamins, Turmeric to Help Reduce Mild Inflammation from Everyday Stress. Healthy soda replacement.",4.99,
1344227,Grab and Go,PartyAid Recovery Blend,"The PARTYAID Rehab Blend replenishes essential nutrients your body and mind need after a long night of fun. L Tyrosine and 5-HTP boost serotonin. Milk Thistle supports liver detox, while Electrolytes and Magnesium combine for body assistance and hydration",4.99,
1344227,Grab and Go,Perrier Sparkling Water,,3.5,
1344227,Grab and Go,San Pellegrino,,2.95,
1344227,Grab and Go,San Pellegrino Limon Sparkling Water,,2.95,
1344227,Grab and Go,Vita Coco Coconut Water,,3.95,
1303512,Popular Items,Greek Omelette,"Three egg omelette with spinach, feta, tomato, and melted cheddar, served with buttered toast and hash browns.",10.25,tucson/images/1303512/GreekOmelette_main.jpg
1303512,Popular Items,Western Omelette,"Three egg omelette with melted cheddar, ham, onion, and bell peppers, served with buttered toast and hash browns.",11.5,tucson/images/1303512/WesternOmelette_main.jpg
1303512,Popular Items,Two Egg Platter,Two scrambled eggs with two slices of buttered toast and hash browns.,9.25,tucson/images/1303512/TwoEggPlatter_main.jpg
1303512,Popular Items,French Toast Combo,"Two scrambled eggs, four slices of French toast, maple syrup, and your choice of protein.",13.75,tucson/images/1303512/FrenchToastCombo_main.jpg
1303512,Popular Items,Pancake Combo,"Two scrambled eggs, three fluffy pancakes with maple syrup, and your choice of protein.",12.75,tucson/images/1303512/PancakeCombo_main.jpg
1303512,Popular Items,French Toast,Four thick slices of egg-washed cinnamon toast with maple syrup.,10.25,tucson/images/1303512/FrenchToast_main.jpg
1303512,Popular Items,Pancakes,Three fluffy pancakes with maple syrup and butter.,9.25,tucson/images/1303512/Pancakes_main.jpg
1303512,Eggs and Omelettes,Two Egg Platter,Two scrambled eggs with two slices of buttered toast and hash browns.,9.25,tucson/images/1303512/TwoEggPlatter_main.jpg
1303512,Eggs and Omelettes,Two Egg Platter with Meat,"Two scrambled eggs with two slices of buttered toast, hash browns and your choice of meat.",11.5,tucson/images/1303512/TwoEggPlatterwithMeat_main.jpg
1303512,Eggs and Omelettes,Cheese Omelette,"Three egg omelette with gooey melted cheddar and swiss cheesse, served with buttered toast and hash browns.",10.25,tucson/images/1303512/CheeseOmelette_main.jpg
1303512,Eggs and Omelettes,Greek Omelette,"Three egg omelette with spinach, feta, tomato, and melted cheddar, served with buttered toast and hash browns.",10.25,tucson/images/1303512/GreekOmelette_main.jpg
1303512,Eggs and Omelettes,Western Omelette,"Three egg omelette with melted cheddar, ham, onion, and bell peppers, served with buttered toast and hash browns.",11.5,tucson/images/1303512/WesternOmelette_main.jpg
1303512,Eggs and Omelettes,Bacon Cheddar Omelette,"Three egg omelette with crispy bacon bits and gooey melted cheddar cheesse, served with buttered toast and hash browns.",10.25,
1303512,Breakfast Favorites,French Toast,Four thick slices of egg-washed cinnamon toast with maple syrup.,10.25,tucson/images/1303512/FrenchToast_main.jpg
1303512,Breakfast Favorites,French Toast Combo,"Two scrambled eggs, four slices of French toast, maple syrup, and your choice of protein.",13.75,tucson/images/1303512/FrenchToastCombo_main.jpg
1303512,Breakfast Favorites,Pancake Combo,"Two scrambled eggs, three fluffy pancakes with maple syrup, and your choice of protein.",12.75,tucson/images/1303512/PancakeCombo_main.jpg
1303512,Breakfast Favorites,Pancakes,Three fluffy pancakes with maple syrup and butter.,9.25,tucson/images/1303512/Pancakes_main.jpg
1303512,Sides,Side of Bacon,,2.0,
1303512,Sides,Side of Sausage,,2.0,
1303512,Sides,Hash Browns,,3.0,
1303512,Sides,Tater Tots,,3.0,
1303512,Sides,Side of Fruit,,3.0,
1303512,Sides,Toast,,2.0,
1303512,Drinks,Orange Juice,,3.0,
1303512,Drinks,Coffee,,4.0,
1303512,Drinks,Hot Tea,,2.5,
1303512,Drinks,Coke (bottle),,2.5,
1303512,Drinks,Sprite (bottle),,2.5,
1303512,Drinks,Iced Tea,,2.0,
1107890,Popular Items,Fish & Chips,Served with tartar sauce.,9.0,tucson/images/1107890/Fish&Chips_main.jpg
1107890,Popular Items,Truffle Fries,,6.0,tucson/images/1107890/TruffleFries_main.jpg
1107890,Popular Items,BACTLT Sandwich,"Bacon, avocado, cheddar, turkey, lettuce and tomato, with mayo served on sourdough.",9.0,tucson/images/1107890/BACTLTSandwich_main.jpg
1107890,Popular Items,Steak Sandwich,"Caramelized onions, mushrooms, thinly sliced carne asada, and house horseradish sauce on sourdough.",9.0,tucson/images/1107890/SteakSandwich_main.jpg
1107890,Popular Items,Sonoran Bowl,"Gluten-free. Choice of: carne asada, chicken or poblano and portobello with cauliflower rice, Jack cheese, caramelized peppers and onions with avocado-lime crema. ",8.0,tucson/images/1107890/SonoranBowl_main.jpg
1107890,Popular Items,Chicken Tortilla Soup,,5.0,tucson/images/1107890/ChickenTortillaSoup_main.jpg
1107890,Popular Items,Flash Fried Brussels Sprouts,with lime & parmesan,6.0,tucson/images/1107890/FlashFriedBrusselsSprouts_main.jpg
1107890,Popular Items,Ricky's Breakfast Burrito,"Scrambled eggs, ham, bacon, potatoes, peppers, onion, tomato, avocado and cheese.",7.0,tucson/images/1107890/Ricky_sBreakfastBurrito_main.jpg
1107890,Popular Items,Caprese Sandwich,"Mozzarella, heirloom tomatoes, pesto, and balsamic reduction on sourdough.",7.0,
1107890,Popular Items,Roasted Apple & Kale Salad,"Vegetarian, and gluten-free. Fresh kale, roasted apples, crumbled goat cheese, green valley pecans with a white balsamic vinaigrette. ",8.0,tucson/images/1107890/RoastedApple&KaleSalad_main.jpg
1107890,Breakfast,Ricky's Breakfast Burrito,"Scrambled eggs, ham, bacon, potatoes, peppers, onion, tomato, avocado and cheese.",7.0,tucson/images/1107890/Ricky_sBreakfastBurrito_main.jpg
1107890,Appetizers & Snacks,Flash Fried Brussels Sprouts,with lime & parmesan,6.0,tucson/images/1107890/FlashFriedBrusselsSprouts_main.jpg
1107890,Appetizers & Snacks,Loaded Baked Potato Salad,,4.0,
1107890,Appetizers & Snacks,Chicken Tortilla Soup,,5.0,tucson/images/1107890/ChickenTortillaSoup_main.jpg
1107890,Appetizers & Snacks,Truffle Fries,,6.0,tucson/images/1107890/TruffleFries_main.jpg
1107890,Salads,Roasted Apple & Kale Salad,"Vegetarian, and gluten-free. Fresh kale, roasted apples, crumbled goat cheese, green valley pecans with a white balsamic vinaigrette. ",8.0,tucson/images/1107890/RoastedApple&KaleSalad_main.jpg
1107890,Salads,Asian Salad,"Vegan. Power greens, shredded carrots, toasted peanuts, crispy wontons, and honey mustard vinaigrette. ",8.0,tucson/images/1107890/AsianSalad_main.jpg
1107890,Salads,Avocado Caesar Salad,"Romaine lettuce, parmigiano, avocado & pepitas with caesar dressing.",9.0,
1107890,Salads,The Godfather Salad,"Vegetarian, and gluten-free. Chopped romaine, marinated tomatoes, pepperoncini, olives, artichoke, onion, feta, and red wine vinaigrette.",9.0,tucson/images/1107890/TheGodfatherSalad_main.jpg
1107890,Sandwiches & Entrees,BACTLT Sandwich,"Bacon, avocado, cheddar, turkey, lettuce and tomato, with mayo served on sourdough.",9.0,tucson/images/1107890/BACTLTSandwich_main.jpg
1107890,Sandwiches & Entrees,Caprese Sandwich,"Mozzarella, heirloom tomatoes, pesto, and balsamic reduction on sourdough.",7.0,
1107890,Sandwiches & Entrees,Street Taco,"Choice of: chicken, carne asada, or portobello served on a corn tortilla with pico, cotija & cabbage. mix and match to make a meal.",3.0,tucson/images/1107890/StreetTaco_main.jpg
1107890,Sandwiches & Entrees,Steak Sandwich,"Caramelized onions, mushrooms, thinly sliced carne asada, and house horseradish sauce on sourdough.",9.0,tucson/images/1107890/SteakSandwich_main.jpg
1107890,Sandwiches & Entrees,Sonoran Bowl,"Gluten-free. Choice of: carne asada, chicken or poblano and portobello with cauliflower rice, Jack cheese, caramelized peppers and onions with avocado-lime crema. ",8.0,tucson/images/1107890/SonoranBowl_main.jpg
1107890,Sandwiches & Entrees,Fish & Chips,Served with tartar sauce.,9.0,tucson/images/1107890/Fish&Chips_main.jpg
1107890,Beverages,20 oz Soda,,2.5,
1107890,Beverages,Green Tea,,2.5,
1107890,Beverages,Loaded Milkshake,Over the top delicious!,6.0,
1107890,Beverages,Yellow Brick Coffee,Locally roasted and sustainably sourced.,2.5,tucson/images/1107890/YellowBrickCoffee_main.jpg
1107890,Beverages,Arizona Prickly Pear Lemonade,,2.5,
1107890,Dessert,Chocolate Chip Cookie,Ooey gooey and barely baked!,2.0,
170454,Popular Items,VALENTINE DINNER FOR 2,2 entree's with Italian Salad and Garlic bread+ 2 Slices N. Y. cheese cake +BOTTLE of our HOUSE  RED WINE,35.99,tucson/images/170454/VALENTINEDINNERFOR2_main.jpg
170454,Popular Items,Mozzarella Sticks,,5.49,
170454,Popular Items,Garlic Cheese Bread,,5.49,tucson/images/170454/GarlicCheeseBread_main.jpg
170454,Popular Items,Sampler Plate,,12.99,tucson/images/170454/SamplerPlate_main.jpg
170454,Popular Items,Build Your Own Calzone,,9.99,
1207920,Popular Items,QuesaBirria / Cheese Goat Quesadilla,"3 quesadillas con birria.  Arroz, verdura, nichi. / 3 quesadillas with goat meat, rice, vegetables.",9.49,tucson/images/1207920/QuesaBirriaCheeseGoatQuesadilla_main.jpg
1207920,Popular Items,Menudo,Con pan o totopos. / With bread or totopos.,9.49,tucson/images/1207920/Menudo_main.jpg
1207920,Popular Items,Pozole,,9.49,
1207920,Popular Items,Cabeza / Roasted Head,,3.49,
1207920,Popular Items,Birria  / Goat Meat,Tortilla harina o maiz.  One plato. / Flour or corn tortilla. One plate.,8.99,
1207920,Popular Items,Tamales (Carne /Elote) / Meat/ Corn Tamales,,12.99,
1207920,Popular Items,Percherones / Big Burro,"Con arroz, frijol, repollo, pico de gallo. / Comes with rice, beans, cabbage, pico de gallo.",10.99,
1207920,Popular Items,Desayuno /Breakfast,"Queso, frijol , huevo,papas. / Cheese, beans, eggs and potatoes.",4.99,
1207920,Popular Items,Chimichangas,"Two chimichangas carne desebrada con papa con arroz y frijol. / 2 shredded chimichangas with potatoes, rice and beans.",8.99,
1207920,Tacos  ,Carne Asada,,2.99,tucson/images/1207920/CarneAsada_main.jpg
1207920,Tacos  ,Pollo / Chicken,,2.99,
1207920,Tacos  ,Carnitas / Pulled Pork,,2.99,
